id,name,repo_url,license_name,license_abbr,language,secondary_language,builds_count,homepage_url
23468,IPA-DN-ThinController-Private-210729,https://github.com/IPA-CyberLab/IPA-DN-ThinController-Private.git,Apache License ,Apache,CSHARP,,39,""
15800,boostorg/pool,https://github.com/boostorg/pool.git,Boost Software License ,BSL,CXX,,298,https://github.com/boostorg/pool
18132,virtio-win/kvm-guest-drivers-windows,https://github.com/virtio-win/kvm-guest-drivers-windows.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,CSHARP,37,https://github.com/virtio-win/kvm-guest-drivers-windows
2180,libusb/libusb,https://github.com/libusb/libusb.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,25,http://libusb.info/
5282,TheAnswer/Core3,https://github.com/TheAnswer/Core3.git,Affero GNU Public License,AGPL,CXX,,28,https://github.com/TheAnswer/Core3
18238,stellar core,https://github.com/stellar/stellar-core.git,Apache License ,Apache,CXX,,23,https://www.stellar.org/
173,Open MPI,https://github.com/open-mpi/ompi.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,1184,http://www.open-mpi.org/
24154,davea42/readelfobj-code,https://github.com/davea42/readelfobj-code.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,10,https://github.com/davea42/readelfobj-code
21972,tedd-an/test-bluez,https://github.com/tedd-an/test-bluez.git,GNU General Public License version ,GPL,CXX,,14,https://github.com/tedd-an/test-bluez
13836,jeanguyomarch/eovim,https://github.com/jeanguyomarch/eovim.git,MIT license ,MIT,CXX,,25,https://phab.enlightenment.org/w/projects/eovim/
23595,Latency-GG - Probe,https://gitlab.com/latency.gg/lgg-probe-cpp.git,Please specify,OTHER,CXX,,13,latency.gg
982,testdisk,https://git.cgsecurity.org/testdisk.git,GNU General Public License version ,GPL,CXX,,201,https://www.cgsecurity.org/wiki/TestDisk
16339,deborphan,https://salsa.debian.org/debian/deborphan.git,MIT license ,MIT,CXX,,27,https://salsa.debian.org/debian/deborphan
20491,JFreegman/SpicyPass,https://github.com/JFreegman/SpicyPass.git,GNU General Public License version ,GPL,CXX,,12,https://github.com/JFreegman/SpicyPass
23960,darrenkenny/grub2,https://github.com/darrenkenny/grub2.git,GNU General Public License version ,GPL,CXX,,35,https://github.com/darrenkenny/grub2
13745,node.gl,https://github.com/gopro/gopro-lib-node.gl,Apache License ,Apache,CXX,,99,https://github.com/gopro/gopro-lib-node.gl
13030,hoene/libmysofa,https://github.com/hoene/libmysofa.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,179,https://github.com/hoene/libmysofa
23087,ECN,https://github.com/ecn.git,Please specify,OTHER,CXX,,6,""
23254,xmidt-org/wrp-c,https://github.com/xmidt-org/wrp-c.git,Apache License ,Apache,CXX,,5,https://github.com/xmidt-org/wrp-c
23487,folkertvanheusden/rtpmidid,https://github.com/folkertvanheusden/rtpmidid.git,GNU General Public License version ,GPL,CXX,,3,https://github.com/folkertvanheusden/rtpmidid
4391,mupen64plus-video-glide64mk2,https://github.com/mupen64plus/mupen64plus-video-glide64mk2.git,GNU General Public License version ,GPL,CXX,,65,https://code.google.com/p/mupen64plus/
3756,kamailio/kamailio,https://github.com/kamailio/kamailio.git,GNU General Public License version ,GPL,CXX,,122,http://www.kamailio.org
3061,troglobit/smcroute,https://github.com/troglobit/smcroute.git,GNU General Public License version ,GPL,CXX,,63,https://github.com/troglobit/smcroute
24030,arcaneframework/alien,https://github.com/arcaneframework/alien.git,Apache License ,Apache,CXX,,205,https://github.com/arcaneframework/alien
24860,windowsair/bilibili_danmaku,https://github.com/windowsair/bilibili_danmaku.git,GNU General Public License version ,GPL,CXX,,25,https://github.com/windowsair/bilibili_danmaku
2511,libxlsxwriter,https://github.com/jmcnamara/libxlsxwriter.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,68,""
3921,OpenCover/opencover,https://github.com/OpenCover/opencover.git,MIT license ,MIT,CXX,CSHARP,221,https://github.com/OpenCover/opencover
24382,vincenzodistasio97/websocket-chat,https://github.com/vincenzodistasio97/websocket-chat.git,GNU General Public License version ,GPL,JAVASCRIPT,OTHER,5,https://github.com/vincenzodistasio97/websocket-chat
23624,auc,https://github.com/openwrt/packages.git,GNU General Public License version ,GPL,CXX,,4,https://github.com/openwrt/packages/tree/master/utils/auc
23108,wultra/lime-java-core,https://github.com/wultra/lime-java-core.git,Apache License ,Apache,JAVA,,5,https://github.com/wultra/lime-java-core
21953,zowe/sample-spring-boot-api-service,https://github.com/zowe/sample-spring-boot-api-service.git,Apache License ,Apache,JAVA,JAVASCRIPT,337,https://github.com/zowe/sample-spring-boot-api-service
23259,xmidt-org/xmidt-agent,https://github.com/xmidt-org/xmidt-agent.git,Apache License ,Apache,CXX,,26,https://github.com/xmidt-org/xmidt-agent
9321,Zephyr,https://github.com/zephyrproject-rtos/zephyr,Apache License ,Apache,CXX,,234,https://www.zephyrproject.org/
16072,Unidata/LDM,https://github.com/Unidata/LDM.git,Please specify,OTHER,CXX,,270,https://www.unidata.ucar.edu/software/ldm
24352,libzmq-mirror,https://github.com/liwg06/libzmq.git,GNU General Public License version ,GPL,CXX,,3,""
24323,justin-stephenson/tlog,https://github.com/justin-stephenson/tlog.git,GNU General Public License version ,GPL,CXX,,7,https://github.com/justin-stephenson/tlog
317,FreeBSD,https://git.FreeBSD.org/src.git,Please specify,OTHER,CXX,,382,https://www.FreeBSD.org
6507,Node.js,https://github.com/nodejs/node.git,MIT license ,MIT,CXX,OTHER,862,https://nodejs.org
15611,andreasdr/tdme2,https://github.com/andreasdr/tdme2.git,MIT license ,MIT,CXX,,32,https://github.com/andreasdr/tdme2
23813,toyota-connected/ivi-homescreen,https://github.com/toyota-connected/ivi-homescreen.git,Apache License ,Apache,CXX,,6,https://github.com/toyota-connected/ivi-homescreen
17515,pmix/prrte,https://github.com/pmix/prrte.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,6,https://github.com/pmix/prrte
13702,Monetra/mstdlib,https://github.com/Monetra/mstdlib.git,MIT license ,MIT,CXX,,28,https://github.com/Monetra/mstdlib
24305,valgrind-preload,https://github.com/yugr/valgrind-preload,MIT license ,MIT,CXX,,5,""
24043,BOINC/boinc-apps,https://github.com/BOINC/boinc-apps.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,OTHER,49,https://github.com/BOINC/boinc-apps
3320,troglobit/mrouted,https://github.com/troglobit/mrouted.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,53,https://github.com/troglobit/mrouted
12978,etternagame/etterna,https://github.com/etternagame/etterna.git,MIT license ,MIT,CXX,,53,https://github.com/etternagame/etterna
4975,JFreegman/toxic,https://github.com/JFreegman/toxic,GNU General Public License version ,GPL,CXX,,62,https://github.com/JFreegman/toxic
13265,meetecho/janus-gateway,https://github.com/meetecho/janus-gateway.git,GNU General Public License version ,GPL,CXX,,55,https://github.com/meetecho/janus-gateway
13944,packetdrill@nplab,https://github.com/nplab/packetdrill,GNU General Public License version ,GPL,CXX,,43,https://github.com/nplab/packetdrill
696,rspamd,git://github.com/rspamd/rspamd.git,Apache License ,Apache,CXX,,29,http://rspamd.com
24700,folkertvanheusden/kek,https://github.com/folkertvanheusden/kek.git,Apache License ,Apache,CXX,,7,https://github.com/folkertvanheusden/kek
4090,VeraCrypt,git://git.code.sf.net/p/veracrypt/code,Please specify,OTHER,CXX,,27,https://www.veracrypt.fr
17057,certmonger,https://pagure.io/certmonger/tree/master,GNU General Public License version ,GPL,CXX,,19,https://pagure.io/certmonger
22350,homewsn/bsniffhub,https://github.com/homewsn/bsniffhub.git,GNU General Public License version ,GPL,CXX,,19,https://github.com/homewsn/bsniffhub
2083,guillemj/dpkg,https://github.com/guillemj/dpkg.git,GNU General Public License version ,GPL,CXX,,42,https://wiki.debian.org/Teams/Dpkg
13943,oyranos-cms/oyranos,https://github.com/oyranos-cms/oyranos.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,85,http://www.oyranos.org/about
7422,pure-data/pure-data,https://github.com/pure-data/pure-data.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,561,https://github.com/pure-data/pure-data
23709,LeSpocky/rauc,https://github.com/LeSpocky/rauc.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,62,https://github.com/LeSpocky/rauc
12360,iLCSoft/LCTuple,https://github.com/iLCSoft/LCTuple.git,GNU General Public License version ,GPL,CXX,,244,https://github.com/iLCSoft/LCTuple
12020,rcornwell/sims,https://github.com/rcornwell/sims.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,186,https://github.com/rcornwell/sims
222,strongSwan,https://github.com/strongswan/strongswan.git,GNU General Public License version ,GPL,CXX,,81,https://www.strongswan.org
9989,PTLib GnuGk Fork,https://www.github.com/willamowius/ptlib,Mozilla Public License ,MPL,CXX,,104,https://www.gnugk.org/
314,GNUGatekeeper,https://github.com/willamowius/gnugk,GNU General Public License version ,GPL,CXX,OTHER,309,https://www.gnugk.org/
24195,nci-ui,https://github.com/ashishdotme/nci-ui.git,MIT license ,MIT,JAVASCRIPT,,6,""
1307,GNU Mach,git://git.sv.gnu.org/hurd/gnumach.git,GNU General Public License version ,GPL,CXX,,10,https://www.gnu.org/software/hurd/
23948,reviewboard/reviewboard,https://github.com/reviewboard/reviewboard.git,MIT license ,MIT,OTHER,JAVASCRIPT,6,https://github.com/reviewboard/reviewboard
4515,residuum/PuRestJson,https://github.com/residuum/PuRestJson.git,MIT license ,MIT,CXX,,18,http://ix.residuum.org/pd/purest_json.html
24190,daeyeon/lwnode-forked,https://github.com/daeyeon/lwnode-forked.git,Apache License ,Apache,CXX,,4,https://github.com/daeyeon/lwnode-forked
2860,doxygen/doxygen,https://github.com/doxygen/doxygen.git,GNU General Public License version ,GPL,CXX,,443,http://www.doxygen.nl/
16546,wfjm/w11,https://github.com/wfjm/w11.git,GNU General Public License version ,GPL,CXX,,30,https://github.com/wfjm/w11
3201,jstedfast/MimeKit,https://github.com/jstedfast/MimeKit.git,MIT license ,MIT,CSHARP,,40,https://github.com/jstedfast/MimeKit
4325,Checktestdata,https://github.com/DOMjudge/checktestdata.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,38,https://github.com/DOMjudge/checktestdata
719,H323Plus,https://github.com/willamowius/h323plus,Mozilla Public License ,MPL,CXX,,74,https://www.h323plus.org/
8093,tumic0/GPXSee,https://github.com/tumic0/GPXSee.git,GNU General Public License version ,GPL,CXX,,32,http://www.gpxsee.org
23326,LedgerHQ/app-sia-x,https://github.com/LedgerHQ/app-sia-x.git,MIT license ,MIT,CXX,,10,https://github.com/LedgerHQ/app-sia-x
23706,openatv/enigma2,https://github.com/openatv/enigma2.git,GNU General Public License version ,GPL,CXX,OTHER,15,https://github.com/openatv/enigma2
9436,drons/nbody,https://github.com/drons/nbody.git,GNU General Public License version ,GPL,CXX,,20,https://github.com/drons/nbody
16527,zerebubuth/openstreetmap-cgimap,https://github.com/zerebubuth/openstreetmap-cgimap.git,GNU General Public License version ,GPL,CXX,,17,https://github.com/zerebubuth/openstreetmap-cgimap
23935,rodan/sigdup,https://github.com/rodan/sigdup.git,GNU General Public License version ,GPL,CXX,,7,https://github.com/rodan/sigdup
22678,acassen/keepalived,https://github.com/acassen/keepalived.git,GNU General Public License version ,GPL,CXX,,18,https://keepalived.org
14740,jnidzwetzki/bitfinex-v2-wss-api-java,https://github.com/jnidzwetzki/bitfinex-v2-wss-api-java.git,Apache License ,Apache,JAVA,,13,https://github.com/jnidzwetzki/bitfinex-v2-wss-api-java
15167,janisozaur/OpenLoco,https://github.com/janisozaur/OpenLoco.git,MIT license ,MIT,CXX,,6,https://github.com/janisozaur/OpenLoco
21704,mslusarz/csv-nix-tools,https://github.com/mslusarz/csv-nix-tools.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,61,https://github.com/mslusarz/csv-nix-tools
24848,jorisgeer/morelia,https://github.com/jorisgeer/morelia.git,Affero GNU Public License,AGPL,CXX,,4,https://github.com/jorisgeer/morelia
18787,suculent/thinx-device-api,https://github.com/suculent/thinx-device-api.git,ISC License ,ISC,JAVASCRIPT,,11,https://github.com/suculent/thinx-device-api
17201,Speech Dispatcher,https://github.com/brailcom/speechd.git,GNU General Public License version ,GPL,CXX,,14,https://github.com/brailcom/speechd
22390,michaelrsweet/htmlcss,https://github.com/michaelrsweet/htmlcss.git,Apache License ,Apache,CXX,,4,https://github.com/michaelrsweet/htmlcss
22411,gromox,https://github.com/grammm-dev/gromox,Affero GNU Public License,AGPL,CXX,OTHER,208,https://gromox.com/
19379,GIMP 2.99 test,https://gitlab.gnome.org/GNOME/gimp/tree/master,GNU General Public License version ,GPL,CXX,OTHER,8,https://www.gimp.org
11935,iLCSoft/MarlinFastJet,https://github.com/iLCSoft/MarlinFastJet.git,GNU General Public License version ,GPL,CXX,,243,https://github.com/iLCSoft/MarlinFastJet
2836,libbluray,git://git.videolan.org/libbluray.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,JAVA,139,http://www.videolan.org/developers/libbluray.html
3678,Common Desktop Environment,git://git.code.sf.net/p/cdesktopenv/code,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,49,https://sourceforge.net/projects/cdesktopenv/
24192,acidanthera/CpuTopologySync,https://github.com/acidanthera/CpuTopologySync.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,4,https://github.com/acidanthera/CpuTopologySync
7203,LabPlot,git://anongit.kde.org/labplot,GNU General Public License version ,GPL,CXX,,36,http://labplot.sourceforge.net/
8025,libvma,git://github.com/Mellanox/libvma.git,GNU General Public License version ,GPL,CXX,,28,https://github.com/Mellanox/libvma
24835,michaelrsweet/stringsutil,https://github.com/michaelrsweet/stringsutil.git,Apache License ,Apache,CXX,,3,https://github.com/michaelrsweet/stringsutil
1695,poppler,git://git.freedesktop.org/git/poppler/poppler,GNU General Public License version ,GPL,CXX,,78,http://poppler.freedesktop.org/
4274,ofiwg/libfabric,git@github.com:ofiwg/libfabric.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,1496,http://ofiwg.github.io/libfabric/
13715,flamewing/mdcomp,https://github.com/flamewing/mdcomp.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,73,https://github.com/flamewing/mdcomp
5784,bel2125/civetweb,https://github.com/bel2125/civetweb.git,MIT license ,MIT,CXX,,78,https://github.com/bel2125/civetweb
23416,xmidt-org/cutils,https://github.com/xmidt-org/cutils.git,Apache License ,Apache,CXX,,16,https://github.com/xmidt-org/cutils
12363,iLCSoft/MarlinReco,https://github.com/iLCSoft/MarlinReco.git,GNU General Public License version ,GPL,CXX,,313,https://github.com/iLCSoft/MarlinReco
19312,precice/precice,https://github.com/precice/precice.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,OTHER,126,https://github.com/precice/precice
23477,IPA-DN-ThinApps-Private-210730,https://github.com/IPA-CyberLab/IPA-DN-ThinApps-Private.git,Apache License ,Apache,CXX,,53,""
399,eclipse/mosquitto,https://github.com/eclipse/mosquitto,Eclipse Public License ,EPL,CXX,,197,https://mosquitto.org/
22894,rizinorg/rz-ghidra,https://github.com/rizinorg/rz-ghidra.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,110,https://github.com/rizinorg/rz-ghidra
24277,MCPPPP,https://github.com/supsm/MCPPPP.git,Mozilla Public License ,MPL,CXX,,79,https://github.com/supsm/MCPPPP
24342,Lexxie9952/fcw.org-server,https://github.com/Lexxie9952/fcw.org-server.git,GNU General Public License version ,GPL,CXX,,6,https://github.com/Lexxie9952/fcw.org-server
18711,truschival/DigitalRoosterGui,https://github.com/truschival/DigitalRoosterGui.git,GNU General Public License version ,GPL,CXX,,84,https://github.com/truschival/DigitalRoosterGui
24359,owntone/owntone-server,https://github.com/owntone/owntone-server.git,GNU General Public License version ,GPL,CXX,,13,https://github.com/owntone/owntone-server
24292,redis-mirror,https://github.com/liwg06/redis.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,35,""
24161,pmem/miniasync,https://github.com/pmem/miniasync.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,280,https://github.com/pmem/miniasync
2935,liborcus,https://gitlab.com/orcus/orcus.git,Mozilla Public License ,MPL,CXX,,16,https://gitlab.com/orcus/orcus
7614,GNU Taler,git://git.taler.net/,Affero GNU Public License,AGPL,CXX,,43,https://taler.net/
20069,foxbow/mixplay,https://github.com/foxbow/mixplay.git,MIT license ,MIT,CXX,JAVASCRIPT,35,https://github.com/foxbow/mixplay
22320,open-eid/MOPP-Android,https://github.com/open-eid/MOPP-Android.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,JAVA,,34,https://github.com/open-eid/MOPP-Android
24456,vapier/ncompress,https://github.com/vapier/ncompress.git,Please specify,OTHER,CXX,,3,https://vapier.github.io/ncompress/
12629,antonyantony/libreswan,https://github.com/antonyantony/libreswan.git,GNU General Public License version ,GPL,CXX,,1468,https://github.com/antonyantony/libreswan
23318,bind-mnowak-v9_16,https://gitlab.isc.org/mnowak/bind9.git,Mozilla Public License ,MPL,CXX,OTHER,7,""
17780,lip6/pnml2nupn,https://github.com/lip6/pnml2nupn.git,Eclipse Public License ,EPL,JAVA,,9,https://github.com/lip6/pnml2nupn
23199,jla_05,https://github.com/teragrep/jla_05.git,Apache License ,Apache,JAVA,,12,https://teragrep.com
17222,wultra/powerauth-admin,https://github.com/wultra/powerauth-admin.git,Apache License ,Apache,JAVA,,19,https://github.com/wultra/powerauth-admin
24345,Flole998/DAWN,https://github.com/Flole998/DAWN.git,GNU General Public License version ,GPL,CXX,,3,https://github.com/Flole998/DAWN
24126,CLASS fuel cycle simulator,https://gitlab.in2p3.fr/sens/CLASS.git,CeCILL License  ,CECILL,CXX,,8,https://gitlab.in2p3.fr/sens/CLASS
2319,wpa_supplicant,http://w1.fi/hostap.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,208,http://w1.fi/wpa_supplicant/
5846,sasobadovinac/FreeCAD,https://github.com/sasobadovinac/FreeCAD.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,OTHER,68,http://www.freecadweb.org/
11976,eXsio/nestedj,https://github.com/eXsio/nestedj.git,Apache License ,Apache,JAVA,,60,https://github.com/eXsio/nestedj
4398,exactimage,https://svn.exactcode.de/exact-image/trunk/,GNU General Public License version ,GPL,CXX,,57,https://exactcode.com/opensource/exactimage/
190,pcsc-lite,https://anonscm.debian.org/git/collab-maint/pcsc-lite.git/,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,43,https://pcsclite.apdu.fr/
20307,tcsh-org/tcsh,https://github.com/tcsh-org/tcsh.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,12,https://tcsh.org/
22709,jla_01,https://github.com/teragrep/jla_01.git,Apache License ,Apache,JAVA,,18,https://teragrep.com
20226,samcmill/wassail,https://github.com/samcmill/wassail.git,Mozilla Public License ,MPL,CXX,,63,https://github.com/samcmill/wassail
23156,jla_04,https://github.com/teragrep/jla_04.git,Apache License ,Apache,JAVA,,27,https://teragrep.com
13206,AVSystem/Anjay,https://github.com/AVSystem/Anjay.git,Apache License ,Apache,CXX,,92,https://github.com/AVSystem/Anjay
12957,gnome-applets,https://gitlab.gnome.org/GNOME/gnome-applets.git,GNU General Public License version ,GPL,CXX,,31,https://gitlab.gnome.org/GNOME/gnome-applets
20855,CERT-Polska/ursadb,https://github.com/CERT-Polska/ursadb.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,58,https://github.com/CERT-Polska/ursadb
7867,apache/mynewt-core,https://github.com/apache/mynewt-core,Apache License ,Apache,CXX,,100,https://mynewt.apache.org/
11982,simh/simh,https://github.com/simh/simh,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,154,http://simh.trailing-edge.com/
13865,rhboot/efivar,https://github.com/rhboot/efivar.git,GNU General Public License version ,GPL,CXX,,30,https://github.com/rhboot/efivar
13094,OSTree,https://github.com/ostreedev/ostree/,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,65,https://github.com/ostreedev/ostree/
7023,aerospike/aerospike-server,https://github.com/aerospike/aerospike-server,Affero GNU Public License,AGPL,CXX,,40,https://www.aerospike.com/
24291,openssl-mirror,https://github.com/liwg06/openssl.git,Apache License ,Apache,CXX,,38,""
23346,jla_06,https://github.com/teragrep/jla_06.git,Apache License ,Apache,JAVA,,14,https://teragrep.com/
21716,daal4py,https://github.com/IntelPython/daal4py,Apache License ,Apache,OTHER,CXX,197,https://github.com/IntelPython/daal4py
23461,marcinlos/iga-ads,https://github.com/marcinlos/iga-ads.git,MIT license ,MIT,CXX,,25,https://github.com/marcinlos/iga-ads
24098,WillyPillow/miku,https://github.com/WillyPillow/miku.git,MIT license ,MIT,CXX,,8,https://github.com/WillyPillow/miku
20170,bind-mnowak,https://gitlab.isc.org/mnowak/bind9.git,Mozilla Public License ,MPL,CXX,OTHER,52,https://www.isc.org/
15555,Kaffeine,git://anongit.kde.org/kaffeine,GNU General Public License version ,GPL,CXX,,28,https://www.kde.org/applications/multimedia/kaffeine/
634,Scintilla,http://hg.code.sf.net/p/scintilla/code,Historical Permission Notice and Disclaimer ,HPND,CXX,,160,scintilla.org
4775,experiments,https://github.com/orbitcowboy/experiments.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,326,https://github.com/orbitcowboy/experiments.git
240,varnish,https://github.com/varnishcache/varnish-cache,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,OTHER,595,https://www.varnish-cache.org/
19620,alfredh/baresip,https://github.com/alfredh/baresip.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,31,https://github.com/alfredh/baresip
17663,squinky86/STIGQter,https://github.com/squinky86/STIGQter.git,GNU General Public License version ,GPL,CXX,,6,https://www.stigqter.com/
15754,rockowitz/ddcui,https://github.com/rockowitz/ddcui.git,GNU General Public License version ,GPL,CXX,,44,https://github.com/rockowitz/ddcutil
3364,xine-ui,http://hg.debian.org/hg/xine-lib/xine-ui/,GNU General Public License version ,GPL,CXX,,37,https://www.xine-project.org/
716,SciTE,http://hg.code.sf.net/p/scintilla/scite,Historical Permission Notice and Disclaimer ,HPND,CXX,,121,http://www.scintilla.org/SciTE.html
4226,BOINC/boinc,https://github.com/BOINC/boinc.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,JAVA,69,https://boinc.berkeley.edu
5134,net-snmp,git://git.code.sf.net/p/net-snmp/code,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,133,http://www.net-snmp.org/
24211,jla_02,https://github.com/teragrep/jla_02.git,Apache License ,Apache,JAVA,,11,https://teragrep.com
24547,folkertvanheusden/termcamng,https://github.com/folkertvanheusden/termcamng.git,Apache License ,Apache,CXX,,4,https://github.com/folkertvanheusden/termcamng
22460,Simple Cite Cloud II,https://bitbucket.org/apurde/simple-cite-cloud/src/master/,Apache License ,Apache,JAVA,,5,https://bitbucket.org/apurde/simple-cite-cloud
2174,pbatard/libwdi,https://github.com/pbatard/libwdi.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,31,https://github.com/pbatard/libwdi
7170,xbmc/xbmc,https://github.com/xbmc/xbmc,GNU General Public License version ,GPL,CXX,,308,http://kodi.tv
24373,test232341321432,https://github.com/bisegni/chaosframework.git,"European Union Public License, Version  ",EUPL ,CXX,,10,http://chaos.infn.it
16631,wultra/powerauth-crypto,https://github.com/wultra/powerauth-crypto.git,Apache License ,Apache,JAVA,,27,https://github.com/wultra/powerauth-crypto
15751,ganltc/nfs-ganesha,https://github.com/ganltc/nfs-ganesha.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,25,https://github.com/ganltc/nfs-ganesha
7479,sysrepo/sysrepo,https://github.com/sysrepo/sysrepo.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,373,https://github.com/sysrepo/sysrepo
15940,versat/cntlm,https://github.com/versat/cntlm.git,GNU General Public License version ,GPL,CXX,,123,https://github.com/versat/cntlm
24687,bind-mnowak-v9_18,https://gitlab.isc.org/mnowak/bind9.git,Mozilla Public License ,MPL,CXX,OTHER,3,""
2530,qt-project,https://code.qt.io,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,349,http://www.qt.io
22882,bbvch/Coronan,https://github.com/bbvch/Coronan.git,MIT license ,MIT,CXX,,18,https://github.com/bbvch/Coronan
9014,Qt Brynhildr,https://github.com/funfun-dc5/qtbrynhildr.git,GNU General Public License version ,GPL,CXX,,200,https://mcz-xoxo.cocolog-nifty.com/blog/
15170,SNSystems/pstore,https://github.com/SNSystems/pstore.git,Apache License ,Apache,CXX,,66,https://github.com/SNSystems/pstore
24311,starseeker/osmesa,https://github.com/starseeker/osmesa.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,4,https://github.com/starseeker/osmesa
22514,cea-hpc/phobos,https://github.com/cea-hpc/phobos.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,5,https://github.com/cea-hpc/phobos
24295,frr-mirror,https://github.com/liwg06/frr.git,GNU General Public License version ,GPL,CXX,,39,""
23888,shawnanastasio/libkvmchan,https://github.com/shawnanastasio/libkvmchan.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,5,https://github.com/shawnanastasio/libkvmchan
17209,LongSoft/UEFITool,https://github.com/LongSoft/UEFITool.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,93,https://github.com/LongSoft/UEFITool
22389,michaelrsweet/htmldoc,https://github.com/michaelrsweet/htmldoc.git,GNU General Public License version ,GPL,CXX,,10,https://www.msweet.org/htmldoc
15866,boostorg/mpl,https://github.com/boostorg/mpl.git,Boost Software License ,BSL,CXX,,69,https://github.com/boostorg/mpl
11712,sqlitebrowser/sqlitebrowser,https://github.com/sqlitebrowser/sqlitebrowser.git,GNU General Public License version ,GPL,CXX,,19,https://github.com/sqlitebrowser/sqlitebrowser
1020,flashrom,svn://flashrom.org/flashrom/trunk,GNU General Public License version ,GPL,CXX,,291,http://flashrom.org
5103,carlesfernandez/gnss-sdr,https://github.com/carlesfernandez/gnss-sdr.git,GNU General Public License version ,GPL,CXX,,113,https://gnss-sdr.org
13133,atmoswing/atmoswing,https://github.com/atmoswing/atmoswing.git,Common Development and Distribution License ,CDDL,CXX,,11,https://github.com/atmoswing/atmoswing
2532,strongSwan Windows,https://github.com/strongswan/strongswan.git,GNU General Public License version ,GPL,CXX,,36,https://www.strongswan.org
16137,acidanthera/Lilu,https://github.com/acidanthera/Lilu.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,315,https://github.com/acidanthera/Lilu
22164,Trusted Firmware-M,https://git.trustedfirmware.org/TF-M/trusted-firmware-m.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,240,https://www.trustedfirmware.org/
310,lttng-ust,git://git.lttng.org/lttng-ust.git,GNU General Public License version ,GPL,CXX,JAVA,945,https://lttng.org/
14171,mbroz/cryptsetup,https://github.com/mbroz/cryptsetup,GNU General Public License version ,GPL,CXX,,77,https://gitlab.com/cryptsetup/cryptsetup
